id,text
1261745941238947850," No, they’re just doing their jobs.  You do realize taking care of patients is their job, right?  If you think a mask protects you against covid then YOU’RE A MORON."
1261613116120498176,"How Annoying is it when people with face masks feel it’s ok and get too close , especially in shops. Wearing face masks is an additional measure people should take to reduce the spread of COVID-19 in addition to (not instead of) social distancing. "
1261754218148478976, Because she has tested negative and the risk of serious Wuhan virus illness among children is almost zero. Duh! The masks are next to useless. They are for cowardly sheep.
1261759751840567298,people just woke up and decided COVID19 was over. No mask. No social distancing. Just full blown natural selection.
1261475917643251712," Canadian-approved N95 mask targeted by Chinese counterfeiters | CBC News  ""Cases show a flood of dangerous and deceptively-labelled masks is pouring out of China""  (#CommunistParty controls everything but #QualityControl, eh?)"
1261674053913530368,Two years ago my husband was in ICU on a ventilator.   His health deteriorated almost instantly and never fully returned. He is on oxygen 24/7 and has a permanent tracheostomy in his throat. I have lost two dear people to COVID-19. There is no place I need to go without a mask.
1261758206285660160,That is true but when the threat of COVID-19 is completely gone in a few years I will roll my eyes again.  There's health precautions (which now a face mask is) and then there's paranoid germaphobia which is incredibly mentally unhealthy.
1261735707208495106," Posted from his summer home.  I wonder how long into covid-19 communism and chill we get before that fancy UBI is held leverage for failure to social distance,  wear mask, ect?"
1261743388493217794," ""You are very welcome, President Fauci."" Destroy the world with the shutdown & ongoing river of lies supporting an RNA vaccine scam. Continues press conferences promoting the lies of Covid19 vaccine scam with social distancing & health damaging surgical masks. Sweden was right."
1261762382407389185,Bollocks.I’m 45 c 4 major health conditions . If I get covid I a goofed . I am thankfully in my own home with carers 4x a day - but I can’t shield properly . Due to life threatening airbourne allergies I have been buying ffp3 grade face masks for 8yrs . Im reusing from Dec ones
1261749150829420544,Swiss trains - 90% trains running and passengers should wear masks. 
1261544636574810112,#covid #warning #health | Breathing the air you breathe out inside of a face mask for a long time can cause hypoxia.
1261678132819419136," It doesnt stop people from getting sick. It slows down spread. Open your mind and learn something. Wearing masks and social distancing arent to stop people from getting sick, it's to slow spread so that hospitals dont get overwhelmed by covid patients. Guess what. Its working."
1261687537241853952,".. I live in Richmond Va, a city where it is rare to see someone wearing any form of mask and the norm is seeing someone not wear a mask. COVID-19 will not be leaving the capital of the confederacy any time soon."
1261682732905697280,What a bunch of #numpties If you think it's a conspiracy or aren't afraid to catch Covid-19 why are some of you wearing masks? 🤦♀️ #HydePark #iamnotman 
1261729723836661761,"THIS, RIGHT HERE I have masks on back-order and am making a Joann’s run for more bandanas today (literally just tying them around my head) because it horrifies me how few people wear masks or keep their distance. Do better, Pittsburgh."
1261564006042664960,"Meet the Congolese seamstress fighting the coronavirus crisis with culture, and of you bring her a food donation and she'll give you one of her hand-sewn face masks in return 💞  "
1261648854329577472,"A lot of people are dying in my state from the CoVid-19 pandemic and that is because they don’t know what social distancing is and also, they just go out without a mask and that doubles their chances of getting the #coronavirus. Please save yourselves everybody and wear a mask!!!"
1261653412984360966,"COVID-19: NDE begins 20,000 face masks production for distribution in Kebbi --------------------- READ STORY👇 "
1261627268176195585," Corona virus is so tiny it slips right through masks, except N95 Dr's say. So how does that help anyone?"
1261650506134544385,Still doesn’t mean you have an excuse to not wear a mask/gloves and keep practicing social distance. Not everyone is safe and this was only a SMALL study.
1261703527555973120,Here let me get within a foot of you without a protective mask now that a person I’ve come in contact with tested positive for Covid 19.
1261602088829804544," Even after the countries reopen, it would become essential to wear masks and maintain social distancing to avoid the further spread of the virus Latest updates | # cases per million population👇  #Corona #COVID19"
1261674517350494210, In Asia it is quite common. However the other ones you mention are not as infectious or as deadly as covid. Look at old 1918 pics and see that even then they used masks to stop it. It is not a new idea.
1261509465213333505,"Wear a mask when you go out. Not only for the safety of yourself, but for the safety of others as well. You don't want to accidentally give it to someone or get it. Covid 19 is serious!!!! Wear a mask!! "
1261615273502576640,"Indonesian Covid-19 update 16 Mei 269,449 suspected/""ODP"", 35,069 patients suspected of covid, 17,025 confirmed cases, 1,089 deaths, 3,911 recoveries. Rp.250k fine for not wearing masks #CoronavirusOutbreak #coronavirus #CoronaVirusUpdate #VirusCorona #LawanCovid19 #Indonesia "
1261542333612343296,I'm not sure how some Asian women voluntarily wore face masks before Covid-19.  And who knew I could sweat so much around my damn mouth. 
1261742864926556160,Amazing...distance/proximity is primary. Why then the primacy of mask messaging over distance?
1261729683642744832,"Health Disparities Surrounding COVID-19  Be safe, stay at least 6 feet away, wear a mask in public and crowded locations. Wash hands, wash hands! or use hand sanitizer. Do this for yourself and those you love!"
1261647044093100032,"On the way to the store, a mask giveaway to protect African Americans from coronavirus by Jared Goyette via "
1261718696009097216,"I don't think anyone doubted these people would be the first to go to a casino: Karen Chappell, of Tucson, also decided to forgo a mask on Friday, saying that she’s “not worried at all” about COVID-19. “If that’s God’s plan for me to catch it and die, that’s his plan,” she said"
1261575052224458752, Oh. And I wear a mask. Because I handle cases of meats daily. And care about others. I have many friends who have had Covid-19. Would like that curve to flatten and shrink. Stupid is as stupid does. Don’t be stupid. Wear a mask in public. The walking carriers are all around us.
